date,rain_mm_daily
17-09-2014,0.25519544
17-09-2014,0.25519544
18-09-2014,0.27844495
18-09-2014,0.27844495
19-09-2014,0.24274737
19-09-2014,0.24274737
20-09-2014,0.11919066
20-09-2014,0.11919066
21-09-2014,0
21-09-2014,0
22-09-2014,0.059006736
22-09-2014,0.059006736
23-09-2014,2.3068042
23-09-2014,2.3068042
24-09-2014,0.8128267
24-09-2014,0.8128267
25-09-2014,0.67306125
25-09-2014,0.67306125
26-09-2014,0.70978326
26-09-2014,0.70978326
27-09-2014,0.26584977
27-09-2014,0.26584977
28-09-2014,0.37626177
28-09-2014,0.37626177
29-09-2014,0.2130391
29-09-2014,0.2130391
30-09-2014,0.008558854
30-09-2014,0.008558854
01-10-2014,0.8499325
01-10-2014,0.8499325
02-10-2014,0
02-10-2014,0
03-10-2014,11.70544
03-10-2014,11.70544
04-10-2014,24.972675
04-10-2014,24.972675
05-10-2014,0.5649403
05-10-2014,0.5649403
06-10-2014,17.663872
06-10-2014,17.663872
07-10-2014,0.5049603
07-10-2014,0.5049603
08-10-2014,8.050088
08-10-2014,8.050088
09-10-2014,3.5660267
09-10-2014,3.5660267
10-10-2014,3.5772195
10-10-2014,3.5772195
11-10-2014,0.42798555
11-10-2014,0.42798555
12-10-2014,0.001454726
12-10-2014,0.001454726
13-10-2014,0.008543953
13-10-2014,0.008543953
14-10-2014,0
14-10-2014,0
15-10-2014,1.8733516
15-10-2014,1.8733516
16-10-2014,3.1616054
16-10-2014,3.1616054
17-10-2014,6.0937643
17-10-2014,6.0937643
18-10-2014,11.914034
18-10-2014,11.914034
19-10-2014,7.262232
19-10-2014,7.262232
20-10-2014,3.1438787
20-10-2014,3.1438787
21-10-2014,10.736002
21-10-2014,10.736002
22-10-2014,1.356842
22-10-2014,1.356842
23-10-2014,1.6146004
23-10-2014,1.6146004
24-10-2014,1.0887702
24-10-2014,1.0887702
25-10-2014,1.3936601
25-10-2014,1.3936601
26-10-2014,4.7856274
26-10-2014,4.7856274
27-10-2014,3.4913774
27-10-2014,3.4913774
28-10-2014,17.892223
28-10-2014,17.892223
29-10-2014,0.008514151
29-10-2014,0.008514151
30-10-2014,2.380898
30-10-2014,2.380898
31-10-2014,0.07056631
31-10-2014,0.07056631
01-11-2014,15.609857
01-11-2014,15.609857
02-11-2014,4.1184573
02-11-2014,4.1184573
03-11-2014,7.503254
03-11-2014,7.503254
04-11-2014,2.3127663
04-11-2014,2.3127663
05-11-2014,0.065971166
05-11-2014,0.065971166
06-11-2014,5.3893867
06-11-2014,5.3893867
07-11-2014,6.765064
07-11-2014,6.765064
08-11-2014,6.380081
08-11-2014,6.380081
09-11-2014,0.45446676
09-11-2014,0.45446676
10-11-2014,0.10126084
10-11-2014,0.10126084
11-11-2014,4.9476233
11-11-2014,4.9476233
12-11-2014,4.6103783
12-11-2014,4.6103783
13-11-2014,0.9910408
13-11-2014,0.9910408
14-11-2014,7.967661
14-11-2014,7.967661
15-11-2014,0.015327707
15-11-2014,0.015327707
16-11-2014,0.8461923
16-11-2014,0.8461923
17-11-2014,2.049271
17-11-2014,2.049271
18-11-2014,0.003963709
18-11-2014,0.003963709
19-11-2014,0.0749547
19-11-2014,0.0749547
20-11-2014,0.15210547
20-11-2014,0.15210547
21-11-2014,6.046751
21-11-2014,6.046751
22-11-2014,4.7197604
22-11-2014,4.7197604
23-11-2014,0.1034867
23-11-2014,0.1034867
24-11-2014,0.010022894
24-11-2014,0.010022894
25-11-2014,0.021679327
25-11-2014,0.021679327
26-11-2014,1.2853444
26-11-2014,1.2853444
27-11-2014,1.188349
27-11-2014,1.188349
28-11-2014,0.040899962
28-11-2014,0.040899962
29-11-2014,0.21178834
29-11-2014,0.21178834
30-11-2014,0.06886758
30-11-2014,0.06886758
01-12-2014,0.79606843
01-12-2014,0.79606843
02-12-2014,0.24696067
02-12-2014,0.24696067
03-12-2014,0
03-12-2014,0
04-12-2014,0.009208918
04-12-2014,0.009208918
05-12-2014,0.0865981
05-12-2014,0.0865981
06-12-2014,3.8960018
06-12-2014,3.8960018
07-12-2014,4.8144403
07-12-2014,4.8144403
08-12-2014,0.06495044
08-12-2014,0.06495044
09-12-2014,11.362315
09-12-2014,11.362315
10-12-2014,3.171617
10-12-2014,3.171617
11-12-2014,1.8639936
11-12-2014,1.8639936
12-12-2014,0.28435886
12-12-2014,0.28435886
13-12-2014,0.7489491
13-12-2014,0.7489491
14-12-2014,7.3873644
14-12-2014,7.3873644
15-12-2014,0.60308725
15-12-2014,0.60308725
16-12-2014,7.809389
16-12-2014,7.809389
17-12-2014,2.083946
17-12-2014,2.083946
18-12-2014,6.7224836
18-12-2014,6.7224836
19-12-2014,1.8742009
19-12-2014,1.8742009
20-12-2014,1.039397
20-12-2014,1.039397
21-12-2014,3.3273268
21-12-2014,3.3273268
22-12-2014,23.036808
22-12-2014,23.036808
23-12-2014,20.447638
23-12-2014,20.447638
24-12-2014,0.8933656
24-12-2014,0.8933656
25-12-2014,0.1079198
25-12-2014,0.1079198
26-12-2014,1.3870132
26-12-2014,1.3870132
27-12-2014,0.19341893
27-12-2014,0.19341893
28-12-2014,0.004028902
28-12-2014,0.004028902
29-12-2014,0.002358109
29-12-2014,0.002358109
30-12-2014,0.013835728
30-12-2014,0.013835728
31-12-2014,0
31-12-2014,0
01-01-2015,14.295061
01-01-2015,14.295061
02-01-2015,1.7138402
02-01-2015,1.7138402
03-01-2015,2.5752075
03-01-2015,2.5752075
04-01-2015,0.033458695
04-01-2015,0.033458695
05-01-2015,0.16340055
05-01-2015,0.16340055
06-01-2015,3.7207005
06-01-2015,3.7207005
07-01-2015,18.060738
07-01-2015,18.060738
08-01-2015,5.297701
08-01-2015,5.297701
09-01-2015,7.7740064
09-01-2015,7.7740064
10-01-2015,7.5677633
10-01-2015,7.5677633
11-01-2015,7.1249123
11-01-2015,7.1249123
12-01-2015,7.527543
12-01-2015,7.527543
13-01-2015,3.4478588
13-01-2015,3.4478588
14-01-2015,9.388216
14-01-2015,9.388216
15-01-2015,9.193302
15-01-2015,9.193302
16-01-2015,0.80889094
16-01-2015,0.80889094
17-01-2015,0.9708954
17-01-2015,0.9708954
18-01-2015,0.91063416
18-01-2015,0.91063416
19-01-2015,0.016650185
19-01-2015,0.016650185
20-01-2015,0.020045787
20-01-2015,0.020045787
21-01-2015,0.48767406
21-01-2015,0.48767406
22-01-2015,0.040480867
22-01-2015,0.040480867
23-01-2015,6.248961
23-01-2015,6.248961
24-01-2015,0.48480555
24-01-2015,0.48480555
25-01-2015,3.0670402
25-01-2015,3.0670402
26-01-2015,2.1375325
26-01-2015,2.1375325
27-01-2015,2.080176
27-01-2015,2.080176
28-01-2015,9.765795
28-01-2015,9.765795
29-01-2015,0.73127633
29-01-2015,0.73127633
