date,OBS
2013-10-14,4.246698602218716
2013-10-15,1.8205198004041754
2013-10-16,11.654723761405185
2013-10-17,0.0
2013-10-18,4.760487461236745
2013-10-19,10.151126879289913
2013-10-20,6.044864440824701
2013-10-21,17.06188210130863
2013-10-22,16.027533869657017
2013-10-23,8.457200455196778
2013-10-24,0.43034692440726596
2013-10-25,15.490159840611184
2013-10-26,7.501445529489776
2013-10-27,12.728647018529044
2013-10-28,6.556536064085548
2013-10-29,1.4409446605778873
2013-10-30,5.737864724683462
2013-10-31,3.763981006198811
2013-11-01,0.42021237337447326
2013-11-02,14.922422074272541
2013-11-03,3.528751770348046
2013-11-04,0.0
2013-11-05,4.322372365175341
2013-11-06,3.067795191513273
2013-11-07,3.2357971482636287
2013-11-08,7.038173444352278
2013-11-09,3.5594146960708968
2013-11-10,0.8451100619223785
2013-11-11,5.169241807081656
2013-11-12,0.0
2013-11-13,4.792027351157212
2013-11-14,0.2012341654403191
2013-11-15,0.0
2013-11-16,0.0
2013-11-17,5.662344429966097
2013-11-18,5.566362939102427
2013-11-19,5.4309647758181026
2013-11-20,9.931364006721402
2013-11-21,1.9698510121281332
2013-11-22,0.0
2013-11-23,0.0
2013-11-24,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-28,0.1489186083901576
2013-11-29,2.3187749838785248
2013-11-30,0.0
2013-12-01,0.0
2013-12-02,0.0
2013-12-03,1.3458335533808554
2013-12-04,2.9617178037731233
2013-12-05,7.694590723264413
2013-12-06,1.3862697055542426
2013-12-07,3.5688261349270665
2013-12-08,7.686662929781835
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.08307661183539967
2013-12-12,6.384356287834086
2013-12-13,3.7070988147919435
2013-12-14,17.28601073060687
2013-12-15,13.709097819612596
2013-12-16,11.215795177189227
2013-12-17,0.0
2013-12-18,15.011173417900114
2013-12-19,7.99037155707644
2013-12-20,25.15070985252767
2013-12-21,20.66238879486757
2013-12-22,6.213063312424399
2013-12-23,25.656701219857688
2013-12-24,11.515846470533637
2013-12-25,0.0
2013-12-26,6.965748102295501
2013-12-27,12.531156619118624
2013-12-28,0.7518982494080353
2013-12-29,7.612910993560133
2013-12-30,14.397596961995417
2013-12-31,4.889042611171853
2014-01-01,10.177468081704408
2014-01-02,5.655094908615535
2014-01-03,6.763934776210992
2014-01-04,2.604522254730895
2014-01-05,14.390126930415814
2014-01-06,11.480271646559398
2014-01-07,7.876033325265536
2014-01-08,6.201073994478644
2014-01-09,4.711632089462593
2014-01-10,6.045732322984778
2014-01-11,0.0
2014-01-12,4.357354492521221
2014-01-13,5.699188754893216
2014-01-14,6.566453131020396
2014-01-15,7.688429214291425
2014-01-16,1.7519024062241055
2014-01-17,4.322685311150306
2014-01-18,5.953857202911012
2014-01-19,4.474173479426985
2014-01-20,0.0
2014-01-21,6.421125821480155
2014-01-22,4.582872129915096
2014-01-23,4.873147674624676
2014-01-24,5.2193861819197265
2014-01-25,7.90693482803919
2014-01-26,11.349987279276876
2014-01-27,8.318469840455531
2014-01-28,5.820518540939043
2014-01-29,1.7018458768640405
2014-01-30,0.0
2014-01-31,12.098910879306453
2014-02-01,17.06281138508517
2014-02-02,2.3550872196443313
2014-02-03,0.0
2014-02-04,4.022372374713449
2014-02-05,9.325046449328443
2014-02-06,3.5427962522551195
2014-02-07,6.248819917775251
2014-02-08,16.855861436119515
2014-02-09,7.086717653880727
2014-02-10,0.0
2014-02-11,3.669229781764525
2014-02-12,22.767334171882872
2014-02-13,7.595109617927624
2014-02-14,12.808432895654693
2014-02-15,8.498864691770395
2014-02-16,0.0
2014-02-17,4.339090295265846
2014-02-18,5.326646374506502
2014-02-19,3.1949531440394154
2014-02-20,6.713422381789664
2014-02-21,7.64485089301988
2014-02-22,5.702258582710061
2014-02-23,21.59460460003992
2014-02-24,9.801861278166733
2014-02-25,3.7210432609059834
2014-02-26,7.304836804147991
2014-02-27,6.597266461237668
2014-02-28,0.0
2014-03-01,4.134257457822164
2014-03-02,7.526692171836676
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,10.045249573378388
2014-03-07,14.131134780007363
2014-03-08,0.0
2014-03-09,1.1114684271129167
2014-03-10,1.049227648021243
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-15,0.0
2014-03-16,0.0
2014-03-17,0.21476060123110155
2014-03-18,5.49284837212148
2014-03-19,0.0
2014-03-20,13.26891985325257
2014-03-21,8.58205286350189
2014-03-22,4.447268843477292
2014-03-23,0.7709857130572794
2014-03-24,0.0
2014-03-25,2.9233015958637516
2014-03-26,2.3332237035966066
2014-03-27,4.458061818251048
2014-03-28,6.284923224228117
2014-03-29,0.13220006191293268
2014-03-30,0.0
2014-03-31,6.034163535415576
2014-04-01,8.507614492144828
2014-04-02,2.0801954454011846
2014-04-03,4.453756600827832
2014-04-04,4.069544884361579
2014-04-05,3.035179683703516
2014-04-06,5.459413830595436
2014-04-07,8.33425742318417
2014-04-08,1.9166150059617684
2014-04-09,0.24984724627456723
2014-04-10,0.3665661013991134
2014-04-11,0.0
2014-04-12,0.06728321842792824
2014-04-13,0.8637846530545575
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-18,0.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.0
2014-04-22,4.674902318766681
2014-04-23,2.084717907394931
2014-04-24,1.814760649657681
2014-04-25,7.033441893994111
2014-04-26,1.8530308325129505
2014-04-27,3.395267979817637
2014-04-28,0.6811202595384166
2014-04-29,0.0
2014-04-30,6.98089494887562
2014-05-01,2.7496367011993974
2014-05-02,0.0
2014-05-03,0.03323064522933506
2014-05-04,1.8989713385393723
2014-05-05,2.452928244525309
2014-05-06,3.6381727623045252
2014-05-07,9.960484089642915
2014-05-08,4.617540550566845
2014-05-09,7.978340303253767
2014-05-10,12.602660689905434
2014-05-11,8.3383791872039
2014-05-12,6.919064287905072
2014-05-13,1.2637792421304836
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-17,0.0
2014-05-18,0.0
2014-05-19,0.23405511111395666
2014-05-20,4.331187007370362
2014-05-21,0.0
2014-05-22,4.586159237233706
2014-05-23,1.9739708027657967
2014-05-24,3.254873804202551
2014-05-25,7.537452996469417
2014-05-26,0.14953790724582172
2014-05-27,0.0
2014-05-28,8.845623730884519
2014-05-29,0.08410402178166271
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.4333357796952375
2014-06-02,1.617334037979425
2014-06-03,0.4021567761579582
2014-06-04,8.825914384081347
2014-06-05,0.23394777469876815
2014-06-06,0.0
2014-06-07,10.74011961649358
2014-06-08,0.23549125697826334
2014-06-09,7.447379283436036
2014-06-10,4.756938147843557
2014-06-11,0.10030933529193159
2014-06-12,0.0
2014-06-13,0.0
2014-06-14,0.9773101571981149
2014-06-15,0.11558473929826514
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-21,0.0
2014-06-22,0.0
2014-06-23,0.0
2014-06-24,0.08256052947618682
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-28,0.06604842456514766
2014-06-29,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,1.8293223813053006
2014-07-03,2.0802951921368886
2014-07-04,10.347835754457874
2014-07-05,5.864238330868804
2014-07-06,0.03323064522933506
2014-07-07,2.8012272344261056
2014-07-08,4.111257927882458
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-12,2.6989621829636086
2014-07-13,3.3843105702002934
2014-07-14,4.982452411206536
2014-07-15,0.0
2014-07-16,5.118982387889205
2014-07-17,0.0
2014-07-18,0.0
2014-07-19,6.405346032701422
2014-07-20,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-26,5.544800903622184
2014-07-27,3.8439750821491954
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,1.9160071421148437
2014-07-31,3.455192334630803
2014-08-01,8.285501640058792
2014-08-02,10.322167885460951
2014-08-03,9.755143695261989
2014-08-04,0.0
2014-08-05,8.585343715924326
2014-08-06,8.780095342064499
2014-08-07,0.0
2014-08-08,16.03920450100016
2014-08-09,0.6525219915840329
2014-08-10,16.439268486950663
2014-08-11,8.691929707346505
2014-08-12,7.157511806253147
2014-08-13,3.5884255732225356
2014-08-14,8.877252473306418
2014-08-15,0.4878033423752129
2014-08-16,2.8347741823832098
2014-08-17,4.725674651367836
2014-08-18,0.670985378889628
2014-08-19,0.0
2014-08-20,0.03302421228257383
2014-08-21,5.346236289298064
2014-08-22,2.3857526302996637
2014-08-23,1.0155819142386935
2014-08-24,0.0
2014-08-25,0.15138724522258132
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,6.465024628398155
2014-08-29,8.4251512322012
2014-08-30,0.0
2014-08-31,2.849642094506541
2014-09-01,1.398665825348665
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.9606951114473383
2014-09-06,3.1801406172205695
2014-09-07,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,0.264296911043228
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-20,0.0
2014-09-21,0.0
2014-09-22,0.0
2014-09-23,3.6156924795095544
2014-09-24,2.1018541600004603
2014-09-25,0.9654316633725043
2014-09-26,0.06687289102502415
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,0.0
2014-09-30,1.4838972882290549
2014-10-01,0.7987683892429704
2014-10-02,0.0
2014-10-03,28.8846003308198
2014-10-04,13.435096079834983
2014-10-05,5.629123939109403
2014-10-06,10.397111164849122
2014-10-07,1.92052902979342
2014-10-08,10.945747169118613
2014-10-09,7.7069961101278635
2014-10-10,6.766575837888668
2014-10-11,0.01661532261466753
2014-10-12,0.0
2014-10-13,0.26913287371171296
2014-10-14,0.0
2014-10-15,4.842793365637598
2014-10-16,4.6664613674233015
2014-10-17,8.759309571897838
2014-10-18,9.77542691414973
2014-10-19,7.663737292260661
2014-10-20,6.246352305246226
2014-10-21,10.70313966118135
2014-10-22,0.6307594820669032
2014-10-23,5.203186213868526
2014-10-24,1.7672810191330794
2014-10-25,1.5831760620458717
2014-10-26,5.9641965965102415
2014-10-27,7.07401528745546
2014-10-28,20.10556523344127
2014-10-29,0.03323064522933506
2014-10-30,3.1900735589780935
2014-10-31,3.259051310841348
2014-11-01,7.884420549664112
2014-11-02,4.934469552775935
2014-11-03,10.968941716034738
2014-11-04,9.075311457283838
2014-11-05,0.016512106141286915
2014-11-06,7.59079401920405
2014-11-07,4.409362656055162
2014-11-08,6.4149697175158815
2014-11-09,0.30082510573420623
2014-11-10,0.8043211656592159
2014-11-11,5.535696802856736
2014-11-12,4.140841167366946
2014-11-13,3.0800925671257184
2014-11-14,13.265219101601135
2014-11-15,0.0
2014-11-16,1.9994811004730626
2014-11-17,3.6649067474536667
2014-11-18,0.1819428182122359
2014-11-19,1.1625447821767065
2014-11-20,0.0
2014-11-21,6.0989628066965995
2014-11-22,6.02854413010184
2014-11-23,0.0
2014-11-24,0.0
2014-11-25,0.03364160921396412
2014-11-26,3.521135629746646
2014-11-27,0.9327101326106526
2014-11-28,0.4998936109837947
2014-11-29,0.633433289892938
2014-11-30,0.0
2014-12-01,0.8973255689521964
2014-12-02,0.016512106141286915
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.1337457820500483
2014-12-06,8.688178215789588
2014-12-07,7.753851598896803
2014-12-08,2.6351886263663005
2014-12-09,17.995056559714595
2014-12-10,6.789022036791624
2014-12-11,6.802257319796602
2014-12-12,3.0237055807987723
2014-12-13,2.994432065773426
2014-12-14,7.791925092839886
2014-12-15,1.9544755168768881
2014-12-16,5.683170843806986
2014-12-17,2.9376496636276492
2014-12-18,8.495307887132245
2014-12-19,4.346438639796546
2014-12-20,2.8184647138199717
2014-12-21,8.659567589345794
2014-12-22,22.143778951635284
2014-12-23,15.525322094455973
2014-12-24,2.1355935599352476
2014-12-25,1.6900744205555058
2014-12-26,1.907819146377899
2014-12-27,0.11558473929826514
2014-12-28,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,4.583486121421186
2015-01-01,29.757011522580584
2015-01-02,2.6914546399557007
2015-01-03,1.7128112255438113
2015-01-04,0.0
2015-01-05,1.1618279972326873
2015-01-06,2.9164086166233103
2015-01-07,22.373642839257087
2015-01-08,8.332603893978366
2015-01-09,17.563559743605165
2015-01-10,9.912752525130225
2015-01-11,11.090827257061372
2015-01-12,8.73780904478562
2015-01-13,3.0180505411678027
2015-01-14,16.81961810184597
2015-01-15,12.1330212468499
2015-01-16,2.8916173440766926
2015-01-17,3.4921283635768328
2015-01-18,1.5497427842550715
2015-01-19,0.0
2015-01-20,0.0
2015-01-21,0.6366237932799307
2015-01-22,0.0
2015-01-23,8.327977539174718
2015-01-24,0.0
2015-01-25,4.879061695114076
2015-01-26,1.5017464875748336
2015-01-27,4.677308672760272
2015-01-28,10.31631465607036
2015-01-29,3.7726372139941646
2015-01-30,2.9365158375292073
2015-01-31,1.9176405662370617
2015-02-01,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.016512106141286915
2015-02-05,0.0
2015-02-06,0.0
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.03343644551251208
2015-02-12,0.11702756178500155
2015-02-13,3.390690922176477
2015-02-14,0.0
2015-02-15,0.762653049204312
2015-02-16,4.704117627109335
2015-02-17,0.0
2015-02-18,3.226226531227549
2015-02-19,4.908636683037585
2015-02-20,1.017952387600314
2015-02-21,0.5667731714702892
2015-02-22,10.92535181212056
2015-02-23,7.709357024181359
2015-02-24,5.286576205293478
2015-02-25,8.239859313773891
2015-02-26,15.462555602468223
2015-02-27,0.5316862212134026
2015-02-28,8.674934853302448
2015-03-01,4.097163053622378
2015-03-02,3.492840682780438
2015-03-03,2.717635443000239
2015-03-04,0.5024686537078938
2015-03-05,0.0
2015-03-06,0.5636820684498228
2015-03-07,4.443566608891336
2015-03-08,4.618676267827709
2015-03-09,5.140225355629301
2015-03-10,0.0
2015-03-11,6.7919204109299525
2015-03-12,15.659128316223555
2015-03-13,7.233069534215609
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,0.8656327060870485
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.0
2015-03-24,0.5372399289314516
2015-03-25,3.6483097758025353
2015-03-26,6.50596603796081
2015-03-27,0.43034692193139
2015-03-28,15.50153698878481
2015-03-29,4.999276690925079
2015-03-30,17.266304841993264
2015-03-31,5.338895484439608
2015-04-01,3.1867760180121865
2015-04-02,0.4476844398294963
2015-04-03,3.3670752422777626
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.43117233612563416
2015-04-11,4.51311113118487
2015-04-12,13.718002328650778
2015-04-13,0.0
2015-04-14,0.1986613511336648
2015-04-15,1.245215816856933
2015-04-16,0.0
2015-04-17,0.0
2015-04-18,0.0
2015-04-19,0.10092483014838753
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,2.299172712772552
2015-04-25,3.8031878236554606
2015-04-26,0.0
2015-04-27,4.186472955159437
2015-04-28,8.571345339802225
2015-04-29,10.546039035607587
2015-04-30,2.037756353306368
2015-05-01,0.0
2015-05-02,5.982973178414565
2015-05-03,11.485732906353562
2015-05-04,3.8347754878153424
2015-05-05,13.313371914332878
2015-05-06,5.74217713912059
2015-05-07,0.0
2015-05-08,18.641564117150747
2015-05-09,4.9299384727432285
2015-05-10,5.15185272340873
2015-05-11,10.690479358147645
2015-05-12,3.7087456327918837
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,2.9325055849842165
2015-05-16,0.0
2015-05-17,5.13600401717126
2015-05-18,7.555400205359335
2015-05-19,4.109763820389782
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,0.0
2015-05-23,0.016512106141286915
2015-05-24,1.4123974130013723
2015-05-25,0.0
2015-05-26,0.0
2015-05-27,7.9807100209262645
2015-05-28,3.8023660433379796
2015-05-29,5.317954936359455
2015-05-30,3.198863071464785
2015-05-31,5.98183525295585
2015-06-01,15.803657484660713
2015-06-02,1.1512837321401315
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-06,0.9607980078751128
2015-06-07,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-13,2.547680674584559
2015-06-14,0.5464474334852168
2015-06-15,0.2645033575304048
2015-06-16,0.03323064522933506
2015-06-17,1.8209412466375732
2015-06-18,0.0
2015-06-19,0.0
2015-06-20,2.9172267744506315
2015-06-21,2.4485070534646276
2015-06-22,2.2853404945494176
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,1.8948563549585515
2015-06-26,1.432816235082173
2015-06-27,0.43065658367708015
2015-06-28,3.47978416303972
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,2.370366714685852
2015-07-02,2.2841047637537746
2015-07-03,2.5062265734482194
2015-07-04,11.096352505174341
2015-07-05,4.000774818601867
2015-07-06,4.051790707302806
2015-07-07,3.5992772240586577
2015-07-08,5.313525685436975
2015-07-09,0.0
2015-07-10,2.6299391826926506
2015-07-11,4.745210693741883
2015-07-12,3.79691213216411
2015-07-13,3.922162138860164
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,1.6743272735004626
2015-07-17,5.828755707879525
2015-07-18,4.710651031194096
2015-07-19,6.10319225157746
2015-07-20,1.6503582633984082
2015-07-21,2.3859517818776577
2015-07-22,1.5171257036624963
2015-07-23,0.0
2015-07-24,0.0
2015-07-25,1.5229324199901748
2015-07-26,5.711257754356033
2015-07-27,12.153497988801861
2015-07-28,10.28085476734807
2015-07-29,2.4145557615579833
2015-07-30,0.9150680309943658
2015-07-31,5.964820803083031
2015-08-01,2.999485537199245
2015-08-02,1.8851340220599646
2015-08-03,0.26419369826059064
2015-08-04,5.613483500545121
2015-08-05,2.2986607700017156
2015-08-06,2.3326145150489723
2015-08-07,0.0
2015-08-08,0.0
2015-08-09,0.8700637615206441
2015-08-10,2.8858555683641507
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,10.795690156910473
2015-08-14,20.010278837182298
2015-08-15,0.0
2015-08-16,0.0
2015-08-17,0.0
2015-08-18,2.6994845943154195
2015-08-19,3.366455388884861
2015-08-20,2.384620181175662
2015-08-21,5.013580905889141
2015-08-22,14.258963797259176
2015-08-23,13.538232628009336
2015-08-24,0.0
2015-08-25,3.5548957673004855
2015-08-26,4.207309737838537
2015-08-27,3.752110755069502
2015-08-28,5.920220472037617
2015-08-29,3.4732536920264083
2015-08-30,0.0
2015-08-31,0.42021237337447326
2015-09-01,0.5540591465267579
2015-09-02,0.20184966029677506
2015-09-03,0.0
2015-09-04,0.11774562848913167
2015-09-05,0.21867046866349987
2015-09-06,0.0
2015-09-07,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-12,8.805387288501372
2015-09-13,0.0
2015-09-14,1.9669738944381536
2015-09-15,0.016512106141286915
2015-09-16,0.0
2015-09-17,4.34306318718422
2015-09-18,0.9881190552796564
2015-09-19,0.0
2015-09-20,2.2966021006777946
2015-09-21,3.2859515036969813
2015-09-22,0.0
2015-09-23,2.628495668472544
2015-09-24,4.513529660342707
2015-09-25,0.0
2015-09-26,0.0
2015-09-27,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,6.751594085047127
2015-10-06,4.918352713716325
2015-10-07,5.193234574563437
2015-10-08,0.0
2015-10-09,0.0
2015-10-10,0.0
2015-10-11,0.0
2015-10-12,0.8808128362986112
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,0.9006215532525277
2015-10-20,4.234563319252747
2015-10-21,2.56831098126615
2015-10-22,0.0
2015-10-23,1.56234631198781
2015-10-24,3.1357047204806925
2015-10-25,0.0
2015-10-26,0.0
2015-10-27,1.5031911808304896
2015-10-28,14.945375560855533
2015-10-29,5.309775187867503
2015-10-30,6.709659360450556
2015-10-31,3.453548500090178
2015-11-01,0.0
2015-11-02,0.0
2015-11-03,3.080610531340775
2015-11-04,2.895987645979717
2015-11-05,4.304937742586721
2015-11-06,4.720727256007777
2015-11-07,13.43734097311417
2015-11-08,23.320735097978456
2015-11-09,20.036099087713488
2015-11-10,9.619135662649223
2015-11-11,14.50679137691166
2015-11-12,15.982254465744212
2015-11-13,7.902615592701441
2015-11-14,27.27366115525098
2015-11-15,20.500767064440442
2015-11-16,3.838577700147697
2015-11-17,13.364075521746404
2015-11-18,20.666855082421915
2015-11-19,2.5855452503817506
2015-11-20,5.041202752237928
2015-11-21,2.4177450338455597
2015-11-22,0.6140406146415422
2015-11-23,3.862856994519186
2015-11-24,4.042185864168173
2015-11-25,0.0
2015-11-26,4.494390973139032
2015-11-27,10.621248323510345
2015-11-28,18.434240843788768
2015-11-29,12.904913894362357
2015-11-30,8.86363727097095
2015-12-01,7.765526535907275
2015-12-02,6.860129730571512
2015-12-03,27.520990182984153
2015-12-04,23.19316088795698
2015-12-05,80.94084794989591
2015-12-06,13.12593277803448
2015-12-07,4.60339743320098
2015-12-08,10.060134303513372
2015-12-09,25.589923972863094
2015-12-10,9.62895363760379
2015-12-11,3.31712194853411
2015-12-12,13.548974246110873
2015-12-13,3.9167160819755287
2015-12-14,0.13456643685585648
2015-12-15,3.2544714383583955
2015-12-16,2.902056781228069
2015-12-17,3.134872658171497
2015-12-18,7.697625209397879
2015-12-19,20.753342148374912
2015-12-20,17.713079520277013
2015-12-21,17.107605932591984
2015-12-22,20.565526360002924
2015-12-23,6.782043308945089
2015-12-24,10.469805545751724
2015-12-25,25.819307227438557
2015-12-26,34.82359211043658
2015-12-27,1.5549875190627918
2015-12-28,0.6511875025541377
2015-12-29,7.0671913078917825
2015-12-30,11.170947409441235
2015-12-31,10.65931506685495
2016-01-01,6.322284147049862
2016-01-02,5.552715767456354
2016-01-03,11.31409157461775
2016-01-04,6.20312226818271
2016-01-05,11.124798631187058
2016-01-06,6.367287404995861
2016-01-07,7.278494590562953
2016-01-08,5.980083921448291
2016-01-09,16.672523492832543
2016-01-10,6.682604637149522
2016-01-11,1.7185656983822186
2016-01-12,5.187718911215289
2016-01-13,8.218485727549117
2016-01-14,1.8371456253555176
2016-01-15,0.3847242858497362
2016-01-16,1.382566257891284
2016-01-17,1.873666530021397
2016-01-18,0.41547898504487174
2016-01-19,0.4793671690682677
2016-01-20,0.0
2016-01-21,4.776792246420326
2016-01-22,9.384616977019938
2016-01-23,3.1352797824606236
2016-01-24,2.1135296483807258
2016-01-25,7.366356003757077
2016-01-26,32.14540201507864
2016-01-27,14.771186014224252
2016-01-28,14.085696188869196
2016-01-29,7.331631435953587
2016-01-30,2.6189792084088617
2016-01-31,8.609405818105968
2016-02-01,5.055394734776516
2016-02-02,0.9207313502458413
2016-02-03,2.733741685789359
2016-02-04,5.383077994056232
2016-02-05,8.80730615923872
2016-02-06,8.292072504325727
2016-02-07,10.461567787303007
2016-02-08,16.370978952288613
2016-02-09,6.255712206154017
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,0.049536319654108506
2016-02-13,2.6807049324534318
2016-02-14,0.7120845944807677
2016-02-15,0.0
2016-02-16,9.79054659613028
2016-02-17,9.3784965511519
2016-02-18,0.7031895852916485
2016-02-19,6.05539160372704
2016-02-20,5.9147000597211346
2016-02-21,7.258700572266606
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.1504640048063043
2016-02-25,0.0
2016-02-26,0.0
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,8.225827124719777
2016-03-01,15.438323655501451
2016-03-02,4.578499357439286
2016-03-03,6.808026598309069
2016-03-04,12.161564886095086
2016-03-05,1.0815233119161116
2016-03-06,0.0
2016-03-07,0.0
2016-03-08,2.6672803605457585
2016-03-09,3.5897593757858037
2016-03-10,0.0
2016-03-11,0.3807073808906001
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,3.2342603762226187
2016-03-25,0.0
2016-03-26,11.844344949483043
2016-03-27,8.685037176872767
2016-03-28,0.5882152432256519
2016-03-29,6.676038147277133
2016-03-30,1.3858514722930397
2016-03-31,0.0
2016-04-01,8.557558580978515
2016-04-02,6.569031342206533
2016-04-03,3.0335419333369105
2016-04-04,4.5019513683732235
2016-04-05,3.3116743305052703
2016-04-06,6.592434534633946
2016-04-07,4.038993480638131
2016-04-08,1.8489170964114539
2016-04-09,5.353346768576913
2016-04-10,0.7640917631844073
2016-04-11,0.5172327136611801
2016-04-12,11.96714076498994
2016-04-13,3.3738662806344633
2016-04-14,0.0
2016-04-15,2.98595240060563
2016-04-16,1.6201130064348732
2016-04-17,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-23,0.0
2016-04-24,0.6541649226667364
2016-04-25,0.0
2016-04-26,1.200923238580368
2016-04-27,1.6007187533463165
2016-04-28,9.152010777941557
2016-04-29,4.797317748664811
2016-04-30,0.5663533344570788
2016-05-01,3.4281816534138274
2016-05-02,4.716501074241268
2016-05-03,0.049536319654108506
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.0
2016-05-17,1.0837959897843004
2016-05-18,2.071806367384527
2016-05-19,2.5453104866869407
2016-05-20,4.036724878958955
2016-05-21,3.8768451013860767
2016-05-22,0.1334370816176161
2016-05-23,1.1400154002837608
2016-05-24,0.0
2016-05-25,5.879164552359835
2016-05-26,1.626335778080838
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,3.4039016657047285
2016-06-08,0.0
2016-06-09,0.16820804356332542
2016-06-10,5.4777793312964755
2016-06-11,9.62074976359555
2016-06-12,9.554810031794172
2016-06-13,5.325554667846889
2016-06-14,0.049536319654108506
2016-06-15,0.050462415074193766
2016-06-16,0.0
2016-06-17,1.8654342077929205
2016-06-18,0.0
2016-06-19,11.833730075493069
2016-06-20,1.3646091126341837
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,3.7636757598218784
2016-06-25,5.177255391207122
2016-06-26,4.399585993627506
2016-06-27,0.0
2016-06-28,5.854995728988073
2016-06-29,12.107502692223614
2016-06-30,8.903506066353017
2016-07-01,6.809001710149068
2016-07-02,5.881225481866025
2016-07-03,0.0
2016-07-04,10.238934406350966
2016-07-05,0.0
2016-07-06,1.61691833906045
2016-07-07,3.7958827787369533
2016-07-08,4.678964140947624
2016-07-09,7.252820475622181
